municipio,zona,altitud_m,year,month,temperature,rainfall,humidity,soil_moisture,swvl2,swvl3,soil_temp,zona
San Marcos,altiplano_occidente,2398,2013,6,14.13,256.3,87.9,0.4121,0.414,0.3847,14.54,altiplano_occidente
San Marcos,altiplano_occidente,2398,2013,7,13.63,213.9,83.6,0.4021,0.4072,0.4159,13.95,altiplano_occidente
San Marcos,altiplano_occidente,2398,2013,8,13.76,262.6,83.7,0.4061,0.4077,0.4043,14.06,altiplano_occidente
San Marcos,altiplano_occidente,2398,2013,9,13.73,239.1,89.0,0.4124,0.4155,0.4175,14.03,altiplano_occidente
San Marcos,altiplano_occidente,2398,2013,10,14.12,412.2,86.9,0.4114,0.4145,0.4151,14.32,altiplano_occidente
San Marcos,altiplano_occidente,2398,2013,11,13.0,92.8,83.9,0.396,0.3995,0.3868,13.15,altiplano_occidente
San Marcos,altiplano_occidente,2398,2013,12,12.24,33.1,78.4,0.303,0.3029,0.3266,12.03,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,1,11.87,18.8,71.1,0.2098,0.2197,0.2783,11.16,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,2,13.02,24.3,70.8,0.1845,0.1711,0.2397,12.51,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,3,13.65,79.8,74.1,0.2672,0.2313,0.2229,13.35,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,4,14.08,67.7,76.3,0.2826,0.2289,0.2116,14.07,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,5,14.33,436.3,89.1,0.4076,0.3965,0.3139,14.97,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,6,14.19,519.3,87.4,0.4149,0.4199,0.4226,14.53,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,7,13.8,83.3,80.7,0.3808,0.3829,0.3758,14.04,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,8,13.62,136.4,81.7,0.3909,0.387,0.3509,13.84,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,9,13.8,473.5,88.9,0.4168,0.4196,0.4219,14.17,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,10,13.37,303.0,86.5,0.4089,0.4121,0.406,13.62,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,11,13.05,77.5,81.1,0.3694,0.3671,0.3686,12.88,altiplano_occidente
San Marcos,altiplano_occidente,2398,2014,12,12.32,15.6,74.7,0.2561,0.2679,0.3079,11.8,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,1,12.44,11.2,67.6,0.1701,0.1827,0.2552,12.07,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,2,12.99,51.8,68.0,0.1978,0.1677,0.2209,12.49,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,3,13.38,69.4,70.2,0.2236,0.1771,0.1983,13.25,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,4,14.65,58.2,74.6,0.282,0.2398,0.1958,14.46,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,5,14.28,268.4,79.9,0.3884,0.3781,0.2749,14.6,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,6,14.28,317.8,84.2,0.397,0.4001,0.4017,14.65,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,7,13.87,159.0,80.9,0.3829,0.3822,0.389,14.17,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,8,14.14,154.6,81.0,0.3871,0.3862,0.3884,14.18,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,9,14.35,421.8,89.0,0.4174,0.4207,0.4256,14.78,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,10,14.5,257.2,86.9,0.4081,0.4114,0.4017,14.73,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,11,14.01,111.7,83.1,0.3946,0.3983,0.3899,14.05,altiplano_occidente
San Marcos,altiplano_occidente,2398,2015,12,13.58,27.0,78.2,0.2888,0.2962,0.3356,13.25,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,1,13.29,18.4,74.4,0.2004,0.2079,0.2761,12.68,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,2,13.2,15.0,66.1,0.1575,0.1634,0.2335,12.67,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,3,14.8,53.2,74.8,0.2255,0.1935,0.2097,14.41,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,4,15.52,32.6,71.7,0.2254,0.1729,0.1916,15.31,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,5,15.48,246.7,79.4,0.354,0.3248,0.2396,15.73,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,6,14.16,332.7,86.5,0.412,0.4129,0.3881,14.67,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,7,13.89,117.7,81.1,0.3966,0.3997,0.4027,14.25,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,8,14.18,195.5,84.6,0.3999,0.4015,0.4092,14.37,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,9,14.06,283.8,84.9,0.41,0.413,0.4193,14.33,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,10,13.44,137.7,83.4,0.4004,0.4023,0.3904,13.64,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,11,13.11,80.6,80.3,0.3644,0.3655,0.362,13.01,altiplano_occidente
San Marcos,altiplano_occidente,2398,2016,12,12.73,56.0,77.1,0.306,0.3025,0.3129,12.41,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,1,12.18,37.9,72.0,0.2187,0.2169,0.2724,11.49,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,2,13.08,22.6,73.0,0.1921,0.1743,0.2378,12.86,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,3,13.14,50.5,71.5,0.234,0.1787,0.2151,12.96,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,4,14.04,44.3,72.9,0.2459,0.1894,0.2029,13.86,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,5,14.99,466.7,85.1,0.3924,0.3688,0.2883,15.33,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,6,14.18,276.4,90.5,0.4166,0.4202,0.4197,14.64,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,7,14.15,244.8,83.1,0.402,0.4041,0.407,14.34,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,8,14.11,228.7,85.1,0.4094,0.4133,0.4105,14.33,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,9,14.38,453.0,89.4,0.4147,0.419,0.4233,14.8,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,10,14.09,227.5,87.1,0.4084,0.4127,0.401,14.31,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,11,12.8,45.2,79.6,0.3535,0.3556,0.3673,12.8,altiplano_occidente
San Marcos,altiplano_occidente,2398,2017,12,12.27,8.1,73.2,0.2447,0.2566,0.3011,11.84,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,1,11.98,10.9,69.6,0.1943,0.1838,0.2537,11.62,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,2,12.61,18.0,66.0,0.1744,0.1588,0.222,12.18,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,3,13.68,22.9,64.5,0.1831,0.1504,0.1975,12.86,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,4,13.51,147.2,79.1,0.3537,0.3057,0.2108,13.55,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,5,14.44,492.6,84.8,0.4007,0.3931,0.332,14.82,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,6,13.84,349.3,88.1,0.4144,0.4177,0.4205,14.37,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,7,13.61,74.1,76.5,0.3573,0.3525,0.3677,13.54,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,8,13.69,262.8,83.5,0.4059,0.4095,0.3911,13.94,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,9,14.09,242.3,85.0,0.4106,0.4136,0.4209,14.33,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,10,13.61,290.9,86.4,0.4062,0.4094,0.41,13.77,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,11,13.47,64.3,81.2,0.3461,0.3425,0.3396,13.37,altiplano_occidente
San Marcos,altiplano_occidente,2398,2018,12,12.45,23.4,75.7,0.2511,0.25,0.289,12.0,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,1,12.48,42.5,71.5,0.2158,0.1942,0.2514,11.87,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,2,13.63,18.1,71.2,0.1816,0.1636,0.2227,12.97,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,3,13.77,48.4,67.5,0.1969,0.1567,0.2007,13.22,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,4,14.27,46.6,73.0,0.2493,0.1999,0.1901,13.91,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,5,14.69,338.8,83.1,0.3599,0.3157,0.2219,15.06,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,6,14.74,250.9,84.7,0.4065,0.4095,0.388,15.06,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,7,13.99,131.0,79.5,0.3927,0.3967,0.3998,14.06,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,8,14.11,157.6,82.0,0.4003,0.404,0.4072,14.18,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,9,13.99,427.8,86.6,0.4121,0.4158,0.42,14.33,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,10,13.88,414.3,89.4,0.4145,0.4176,0.4165,14.12,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,11,13.4,55.8,80.1,0.3457,0.3454,0.3615,13.23,altiplano_occidente
San Marcos,altiplano_occidente,2398,2019,12,12.99,40.3,76.7,0.2808,0.2633,0.2949,12.54,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,1,12.88,10.6,73.3,0.1966,0.2026,0.258,12.57,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,2,13.91,9.3,68.8,0.1723,0.1629,0.2252,13.28,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,3,14.41,35.2,69.3,0.1907,0.154,0.1983,14.02,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,4,14.75,49.8,74.1,0.2794,0.2081,0.1905,14.29,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,5,14.62,436.1,87.3,0.4026,0.3942,0.3117,15.13,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,6,14.11,897.5,86.1,0.4072,0.4094,0.4181,14.58,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,7,13.79,162.3,83.3,0.4021,0.4074,0.4034,14.1,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,8,14.02,411.4,86.7,0.4101,0.4128,0.4186,14.51,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,9,13.83,342.5,87.2,0.4107,0.4148,0.4195,14.23,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,10,13.76,224.6,88.0,0.4104,0.414,0.4115,14.08,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,11,13.37,115.5,83.7,0.3852,0.3853,0.3788,13.47,altiplano_occidente
San Marcos,altiplano_occidente,2398,2020,12,12.29,32.1,77.6,0.3226,0.3242,0.3312,12.0,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,1,12.42,18.6,75.9,0.2996,0.2869,0.2937,11.94,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,2,12.67,22.9,71.6,0.2084,0.2039,0.2589,12.15,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,3,13.13,43.2,71.9,0.2342,0.1965,0.2269,12.92,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,4,14.05,114.0,78.5,0.3067,0.265,0.2233,14.26,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,5,13.96,353.6,86.9,0.4064,0.4041,0.3447,14.5,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,6,13.76,308.8,88.4,0.4154,0.4196,0.4223,14.44,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,7,13.67,146.6,81.4,0.3944,0.3964,0.3953,13.79,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,8,14.0,211.0,85.5,0.408,0.4108,0.4069,14.28,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,9,13.88,284.7,87.3,0.4106,0.4129,0.416,14.18,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,10,13.98,142.0,84.7,0.3993,0.402,0.3912,14.18,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,11,12.39,27.0,79.7,0.3696,0.3734,0.3831,12.33,altiplano_occidente
San Marcos,altiplano_occidente,2398,2021,12,12.39,24.6,78.3,0.2841,0.2776,0.3151,11.87,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,1,11.63,16.2,75.8,0.2541,0.2409,0.2787,11.22,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,2,11.9,27.8,72.6,0.23,0.2146,0.2513,11.43,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,3,13.22,64.9,74.5,0.2516,0.1971,0.2269,13.04,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,4,13.83,159.3,79.3,0.3374,0.2933,0.2312,13.87,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,5,14.01,329.5,83.9,0.4037,0.4,0.3474,14.28,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,6,13.48,557.9,87.7,0.4127,0.416,0.4206,13.88,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,7,13.63,210.6,82.9,0.404,0.4074,0.3959,13.84,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,8,13.7,176.6,84.6,0.4043,0.4078,0.4122,14.01,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,9,13.83,656.6,90.9,0.4177,0.4209,0.4238,14.36,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,10,13.6,247.9,85.8,0.4045,0.4078,0.4053,13.83,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,11,12.93,73.5,83.8,0.3805,0.3787,0.3611,12.95,altiplano_occidente
San Marcos,altiplano_occidente,2398,2022,12,11.71,10.9,76.8,0.302,0.3112,0.3339,11.36,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,1,12.03,14.6,72.3,0.2151,0.2215,0.2813,11.53,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,2,12.76,12.3,67.3,0.1603,0.1664,0.2363,12.09,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,3,13.27,58.9,77.4,0.2558,0.1977,0.212,13.27,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,4,13.9,105.1,74.9,0.2965,0.2452,0.213,13.62,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,5,14.26,214.4,80.9,0.3744,0.357,0.2519,14.39,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,6,14.67,484.3,82.9,0.4052,0.407,0.3702,14.88,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,7,14.34,208.5,84.1,0.3988,0.401,0.4098,14.66,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,8,14.33,103.9,83.4,0.3998,0.4045,0.4071,14.62,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,9,14.53,223.5,84.1,0.4061,0.4099,0.4106,14.89,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,10,14.49,518.7,88.1,0.4126,0.4162,0.4176,14.89,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,11,14.02,91.4,83.3,0.3796,0.3802,0.3714,14.06,altiplano_occidente
San Marcos,altiplano_occidente,2398,2023,12,12.79,21.8,74.8,0.2552,0.2688,0.3061,12.36,altiplano_occidente
